Date,Low,Open,Volume,Close,High
2010-06-15,7.60,7.90,6376785,7.99,7.99
2010-12-23,7.60,7.85,54898202,7.70,7.90
2010-12-24,7.52,7.70,201665,7.70,7.70
2010-12-30,7.70,7.70,6363513,7.70,7.70
2010-12-29,7.70,7.70,16552728,7.70,7.80
2011-01-04,7.60,7.50,1325186,7.79,7.79
2010-12-31,7.50,7.70,1473644,7.50,7.70
2010-07-22,7.08,7.26,1370292,7.25,7.28
2010-07-23,7.01,7.25,5220712,7.30,7.30
2010-07-27,7.11,7.30,7564311,7.66,7.66
2010-07-28,7.40,7.66,7587210,8.04,8.04
2010-07-29,8.02,8.04,10500182,8.30,8.44
2010-08-18,7.15,7.15,580891,7.15,7.15
2010-08-16,7.15,7.15,6018462,7.15,7.20
2010-08-17,7.13,7.15,1873974,7.15,7.15
2010-08-19,7.15,7.15,2754435,7.16,7.16
2010-08-20,7.15,7.16,7224078,7.16,7.16
2010-06-02,7.71,7.73,3059533,8.00,8.00
2010-06-04,8.00,8.15,5112565,8.50,8.50
2010-06-07,8.08,8.50,2274380,8.08,8.10
2010-06-08,7.68,8.08,4666572,7.68,7.70
2010-11-11,7.80,7.80,2294885,8.11,8.11
2010-11-12,7.82,8.11,1521200,8.00,8.00
2010-11-18,7.80,7.98,4306240,8.00,8.00
2010-11-15,7.91,8.00,4039620,7.98,8.00
2010-11-19,7.81,8.00,5871641,8.00,8.00
2010-11-22,7.90,8.00,3833544,7.98,7.98
2010-04-12,9.10,9.10,4685371,9.32,9.70
2010-04-13,8.92,9.32,21932430,9.00,9.19
2010-04-14,8.55,9.00,1000572,8.80,8.80
2010-04-15,8.37,8.80,1943185,9.01,9.01
2010-04-16,9.01,9.01,14691137,9.46,9.46
2010-08-23,6.81,7.16,20052473,7.15,7.15
2010-08-24,7.00,7.15,5627017,7.00,7.15
2010-08-25,6.75,7.00,5669297,6.90,6.90
2010-08-26,6.58,6.90,783095,6.58,6.92
2010-08-27,6.49,6.58,642320,6.60,6.90
2011-01-06,8.15,8.17,5769708,8.16,8.17
2011-01-05,7.85,7.79,17954056,8.17,8.17
2011-01-10,7.77,8.17,2540692,8.17,8.17
2011-01-07,8.00,8.16,8072687,8.17,8.17
2011-01-11,7.79,8.17,1662399,8.19,8.19
2010-05-21,8.25,8.51,4245160,8.25,8.51
2010-05-28,7.75,8.15,1473880,7.76,8.00
2010-05-26,7.21,7.50,4142252,7.87,7.87
2010-05-27,8.00,7.87,3249771,8.15,8.20
2010-06-01,7.73,7.76,1313308,7.73,7.84
2010-06-17,8.15,8.10,10545675,8.50,8.50
2010-06-18,8.30,8.50,19278316,8.35,8.59
2010-07-07,8.04,8.29,3993543,8.29,8.29
2010-07-09,7.89,8.29,1403164,8.05,8.10
2010-07-08,8.15,8.29,1727826,8.29,8.29
2010-07-12,8.00,8.05,419100,8.00,8.00
2010-07-13,7.95,7.95,1037305,7.95,7.95
2010-07-14,7.56,7.95,2804769,7.80,7.90
2010-08-31,6.40,6.48,10768898,6.50,6.58
2010-08-30,6.48,6.60,4801650,6.48,6.88
2010-09-06,6.23,6.55,823744,6.23,6.36
2010-09-01,6.27,6.50,1830740,6.27,6.50
2010-09-02,6.30,6.27,3401395,6.35,6.36
2010-09-03,6.35,6.35,18279988,6.55,6.55
2011-01-20,7.99,8.00,14815474,8.10,8.10
2011-01-21,8.05,8.10,1111650,8.10,8.10
2011-01-24,8.11,8.10,878909,8.19,8.19
2011-01-26,8.14,8.20,11270294,8.30,8.58
2011-01-25,8.05,8.19,7463069,8.20,8.20
2011-01-31,7.73,8.00,1443504,7.73,7.95
2010-07-30,7.89,8.30,1664563,7.89,7.92
2010-08-03,7.13,7.50,533009,7.25,7.25
2010-08-02,7.50,7.89,4103880,7.50,7.56
2010-08-09,7.30,7.45,2496457,7.45,7.45
2010-08-04,7.23,7.25,3712325,7.50,7.50
2010-10-12,5.93,5.90,64346474,6.10,6.18
2010-10-13,5.96,6.10,5330674,5.96,6.28
2010-10-14,5.83,5.96,4821943,6.00,6.00
2010-10-15,6.00,6.00,1691147,6.20,6.25
2010-10-18,6.20,6.20,4393319,6.41,6.50
2010-10-21,5.99,6.30,1536356,5.99,6.01
2010-08-06,7.31,7.25,4356700,7.45,7.50
2010-08-12,7.09,7.14,8224584,7.15,7.15
2010-08-10,7.21,7.45,1750873,7.45,7.45
2010-08-11,7.14,7.45,2922156,7.14,7.40
2010-08-13,7.11,7.15,2558361,7.15,7.20
2010-06-24,7.66,8.00,5464772,8.00,8.00
2010-06-23,7.76,8.11,2664076,8.00,8.09
2010-06-28,7.62,7.62,1176923,8.00,8.00
2010-06-25,7.61,8.00,678373,7.62,7.62
2010-06-29,7.83,8.00,2082944,8.32,8.37
2010-06-30,7.83,8.00,2082944,8.32,8.37
2011-01-27,8.00,8.30,11185987,8.20,8.70
2011-02-02,7.62,8.00,593096,7.81,7.81
2011-01-28,8.00,8.20,1857908,8.00,8.20
2011-02-01,7.41,7.73,470520,8.00,8.00
2011-02-03,7.84,7.81,454595,7.90,7.90
2010-12-01,7.80,7.90,9281731,7.80,7.90
2010-12-03,7.50,7.80,1154040,7.62,7.62
2010-12-02,7.70,7.80,3163054,7.80,7.81
2010-12-06,7.52,7.62,23100595,7.75,7.75
2010-12-07,7.46,7.75,8711164,7.75,7.82
2009-05-08,6.30,6.30,0,6.30,6.30
2009-05-07,5.98,5.98,0,6.00,6.00
2009-05-06,5.50,5.50,0,5.72,5.72
2009-05-05,5.47,5.47,0,5.45,5.45
2009-05-04,5.62,5.62,0,5.47,5.47
2009-04-30,5.76,5.76,0,5.75,5.75
2009-04-29,5.94,5.94,0,5.86,5.86
2009-04-28,6.03,6.03,0,6.15,6.15
2009-04-27,5.92,5.92,0,5.99,5.99
2009-04-24,5.80,5.80,0,5.99,5.99
2009-04-23,5.69,5.69,0,5.72,5.72
2009-04-22,5.45,5.45,0,5.45,5.45
2009-04-21,5.16,5.16,0,5.34,5.34
2009-04-20,4.99,4.99,0,5.09,5.09
2009-04-17,5.04,5.04,0,5.10,5.10
2009-04-16,4.89,4.89,0,4.96,4.96
2009-04-15,4.91,4.91,0,4.94,4.94
2009-04-14,4.91,4.91,0,4.99,4.99
2009-04-09,4.80,4.80,0,5.00,5.00
2009-04-09,5.30,5.30,0,4.89,4.89
2009-04-08,4.70,4.70,0,4.89,4.89
2009-04-07,4.60,4.60,0,4.70,4.70
2009-04-06,4.37,4.37,0,4.48,4.48
2009-04-03,4.30,4.30,0,4.32,4.32
2009-04-02,4.19,4.19,0,4.29,4.29
2009-04-01,4.03,4.03,0,4.09,4.09
2009-03-31,4.00,4.00,0,3.90,3.90
2009-03-30,3.99,3.99,0,4.00,4.00
2009-03-27,4.03,4.03,0,4.00,4.00
2009-03-26,3.94,3.94,0,4.00,4.00
2009-03-24,3.94,3.94,0,3.85,3.85
2009-03-23,4.27,4.27,0,4.04,4.04
2009-03-20,3.98,3.98,0,4.20,4.20
2009-03-19,4.12,4.12,0,4.12,4.12
2009-03-18,4.36,4.36,0,4.33,4.33
2009-03-17,4.38,4.38,0,4.55,4.55
2009-03-16,4.40,4.40,0,4.35,4.35
2009-03-13,4.19,4.19,0,4.35,4.35
2009-03-12,3.93,3.93,0,4.18,4.18
2009-03-11,4.06,4.06,0,4.00,4.00
2009-03-10,4.15,4.15,0,4.11,4.11
2009-03-06,4.07,4.07,0,4.18,4.18
2009-03-05,4.02,4.02,0,4.20,4.20
2009-03-04,3.98,3.98,0,4.00,4.00
2009-03-03,4.09,4.09,0,4.15,4.15
2009-03-02,4.26,4.26,0,4.30,4.30
2009-02-27,4.36,4.36,0,4.45,4.45
2009-02-26,4.14,4.14,0,4.24,4.24
2009-02-25,4.00,4.00,0,4.04,4.04
2009-02-24,3.85,3.85,0,3.85,3.85
2009-02-23,3.61,3.61,0,3.67,3.67
2009-02-20,3.44,3.44,0,3.50,3.50
2009-02-19,3.46,3.46,0,3.45,3.45
2009-02-18,3.31,3.31,0,3.38,3.38
2009-02-17,3.44,3.44,0,3.40,3.40
2009-02-16,3.41,3.41,0,3.53,3.53
2009-02-13,3.54,3.54,0,3.53,3.53
2009-02-12,3.71,3.71,0,3.71,3.71
2009-02-11,3.75,3.75,0,3.90,3.90
2009-02-10,4.09,4.09,0,4.00,4.00
2009-02-09,4.11,4.11,0,4.10,4.10
2009-02-06,4.12,4.12,0,4.10,4.10
2009-02-05,4.13,4.13,0,4.10,4.10
2009-02-04,4.11,4.11,0,4.10,4.10
2009-02-03,4.15,4.15,0,4.10,4.10
2009-02-02,4.17,4.17,0,4.13,4.13
2009-01-30,4.17,4.17,0,4.15,4.15
2009-01-29,4.00,4.00,0,4.12,4.12
2009-01-28,3.82,3.82,0,3.98,3.98
2009-01-27,3.58,3.58,0,3.86,3.86
2009-01-26,3.79,3.79,0,3.72,3.72
2009-01-23,3.92,3.92,0,3.91,3.91
2009-01-22,4.00,4.00,0,4.10,4.10
2009-01-21,4.09,4.09,0,4.07,4.07
2009-01-20,4.08,4.08,0,4.28,4.28
2009-01-19,4.26,4.26,0,4.25,4.25
2009-01-16,4.47,4.47,0,4.47,4.47
2009-01-15,4.70,4.70,0,4.70,4.70
2009-01-14,4.98,4.98,0,4.94,4.94
2009-01-13,5.15,5.15,0,5.20,5.20
2009-01-12,5.35,5.35,0,5.40,5.40
2009-01-09,5.25,5.25,0,5.30,5.30
2009-01-08,5.20,5.20,0,5.20,5.20
2009-01-07,5.47,5.47,0,5.47,5.47
2009-01-06,5.76,5.76,0,5.75,5.75
2009-01-05,6.05,6.05,0,6.05,6.05
2009-01-02,6.18,6.18,0,6.15,6.15
2008-12-31,6.18,6.18,0,6.00,6.00
2008-12-30,6.27,6.27,0,6.24,6.24
2008-12-29,5.98,5.98,0,5.98,5.98
2008-12-24,5.41,5.41,0,5.70,5.70
2008-12-23,5.54,5.54,0,5.59,5.59
2008-12-22,5.48,5.48,0,5.65,5.65
2008-12-19,5.36,5.36,0,5.40,5.40
2008-12-18,5.21,5.21,0,5.15,5.15
2008-12-17,5.15,5.15,0,5.01,5.01
2008-12-16,4.83,4.83,0,5.00,5.00
2008-12-15,4.97,4.97,0,5.00,5.00
2008-12-12,5.25,5.25,0,5.18,5.18
2008-12-11,5.53,5.53,0,5.45,5.45
2008-12-10,5.69,5.69,0,5.70,5.70
2008-12-05,5.77,5.77,0,5.70,5.70
2008-12-04,5.83,5.83,0,5.73,5.73
2008-12-03,5.62,5.62,0,5.73,5.73
2008-12-02,5.68,5.68,0,5.60,5.60
2008-12-01,5.81,5.81,0,5.80,5.80
2008-11-28,5.79,5.79,0,5.89,5.89
2008-11-27,5.71,5.71,0,5.80,5.80
2008-11-26,5.85,5.85,0,5.80,5.80
2008-11-25,5.84,5.84,0,5.79,5.79
2008-11-24,5.69,5.69,0,5.95,5.95
2008-11-21,5.93,5.93,0,5.93,5.93
2008-11-20,6.24,6.24,0,6.24,6.24
2008-11-19,6.70,6.70,0,6.56,6.56
2008-11-18,6.82,6.82,0,6.90,6.90
2008-11-17,6.89,6.89,0,6.85,6.85
2008-11-14,6.90,6.90,0,6.78,6.78
2008-11-13,6.83,6.83,0,6.89,6.89
2008-11-12,6.82,6.82,0,6.82,6.82
2008-11-11,6.38,6.38,0,6.50,6.50
2008-11-10,6.28,6.28,0,6.35,6.35
2008-11-07,6.47,6.47,0,6.27,6.27
2008-11-05,6.70,6.70,0,6.70,6.70
2008-11-04,7.05,7.05,0,7.05,7.05
2008-11-03,7.42,7.42,0,7.42,7.42
2008-10-31,7.81,7.81,0,7.81,7.81
2008-10-30,8.22,8.22,0,8.22,8.22
2008-10-29,8.65,8.65,0,8.65,8.65
2008-10-28,9.10,9.10,0,9.10,9.10
2008-10-27,9.57,9.57,0,9.57,9.57
2008-10-24,9.57,9.57,0,9.57,9.57
2008-10-23,9.66,9.66,0,9.66,9.66
2008-10-22,9.75,9.75,0,9.75,9.75
2008-10-21,9.84,9.84,0,9.84,9.84
2008-10-20,9.84,9.84,0,9.84,9.84
2008-10-17,9.93,9.93,0,9.93,9.93
2008-10-16,10.03,10.03,0,10.03,10.03
2008-10-15,10.13,10.13,0,10.13,10.13
2008-10-14,10.23,10.23,0,10.23,10.23
2008-10-13,10.33,10.33,0,10.33,10.33
2008-10-10,10.43,10.43,0,10.43,10.43
2008-10-09,10.53,10.53,0,10.53,10.53
2008-10-08,10.63,10.63,0,10.63,10.63
2008-10-07,10.73,10.73,0,10.73,10.73
2008-10-06,10.83,10.83,0,10.83,10.83
2008-10-03,10.93,10.93,0,10.93,10.93
2008-10-02,11.04,11.04,0,11.04,11.04
2008-09-26,11.15,11.15,0,11.15,11.15
2008-09-25,11.26,11.26,0,11.26,11.26
2008-09-24,11.37,11.37,0,11.37,11.37
2008-09-23,11.48,11.48,0,11.48,11.48
